Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C,İl,Enlem,Boylam,datetime
17868,Afşin,1995,2,1.6,K. Maras,38.2405,36.919,1995-02-01
17868,Afşin,1995,3,5.2,K. Maras,38.2405,36.919,1995-03-01
17868,Afşin,1995,4,8.7,K. Maras,38.2405,36.919,1995-04-01
17868,Afşin,1995,5,14.7,K. Maras,38.2405,36.919,1995-05-01
17868,Afşin,1995,6,18.9,K. Maras,38.2405,36.919,1995-06-01
17868,Afşin,1995,7,20.7,K. Maras,38.2405,36.919,1995-07-01
17868,Afşin,1995,8,22.7,K. Maras,38.2405,36.919,1995-08-01
17868,Afşin,1995,9,18.5,K. Maras,38.2405,36.919,1995-09-01
17868,Afşin,1995,10,10.6,K. Maras,38.2405,36.919,1995-10-01
17868,Afşin,1995,11,2.8,K. Maras,38.2405,36.919,1995-11-01
17868,Afşin,1995,12,-0.4,K. Maras,38.2405,36.919,1995-12-01
17868,Afşin,1996,1,-0.5,K. Maras,38.2405,36.919,1996-01-01
17868,Afşin,1996,2,1.8,K. Maras,38.2405,36.919,1996-02-01
17868,Afşin,1996,3,4.2,K. Maras,38.2405,36.919,1996-03-01
17868,Afşin,1996,4,7.7,K. Maras,38.2405,36.919,1996-04-01
17868,Afşin,1996,5,16.6,K. Maras,38.2405,36.919,1996-05-01
17868,Afşin,1996,6,18.4,K. Maras,38.2405,36.919,1996-06-01
17868,Afşin,1996,7,24.0,K. Maras,38.2405,36.919,1996-07-01
17868,Afşin,1996,8,22.5,K. Maras,38.2405,36.919,1996-08-01
17868,Afşin,1996,9,17.4,K. Maras,38.2405,36.919,1996-09-01
17868,Afşin,1996,10,10.8,K. Maras,38.2405,36.919,1996-10-01
17868,Afşin,1996,11,5.2,K. Maras,38.2405,36.919,1996-11-01
17868,Afşin,1996,12,4.4,K. Maras,38.2405,36.919,1996-12-01
17868,Afşin,1997,1,0.0,K. Maras,38.2405,36.919,1997-01-01
17868,Afşin,1997,2,-2.0,K. Maras,38.2405,36.919,1997-02-01
17868,Afşin,1997,3,0.7,K. Maras,38.2405,36.919,1997-03-01
17868,Afşin,1997,4,6.5,K. Maras,38.2405,36.919,1997-04-01
17868,Afşin,1997,5,15.7,K. Maras,38.2405,36.919,1997-05-01
17868,Afşin,1997,6,18.0,K. Maras,38.2405,36.919,1997-06-01
17868,Afşin,1997,7,21.4,K. Maras,38.2405,36.919,1997-07-01
17868,Afşin,1997,8,21.3,K. Maras,38.2405,36.919,1997-08-01
17868,Afşin,1997,9,15.9,K. Maras,38.2405,36.919,1997-09-01
17868,Afşin,1997,10,12.6,K. Maras,38.2405,36.919,1997-10-01
17868,Afşin,1997,11,4.7,K. Maras,38.2405,36.919,1997-11-01
17868,Afşin,1997,12,0.8,K. Maras,38.2405,36.919,1997-12-01
17868,Afşin,1998,1,-2.7,K. Maras,38.2405,36.919,1998-01-01
17868,Afşin,1998,2,-0.9,K. Maras,38.2405,36.919,1998-02-01
17868,Afşin,1998,3,2.7,K. Maras,38.2405,36.919,1998-03-01
17868,Afşin,1998,4,10.2,K. Maras,38.2405,36.919,1998-04-01
17868,Afşin,1998,5,13.9,K. Maras,38.2405,36.919,1998-05-01
17868,Afşin,1998,6,20.0,K. Maras,38.2405,36.919,1998-06-01
17868,Afşin,1998,7,24.3,K. Maras,38.2405,36.919,1998-07-01
17868,Afşin,1998,8,24.2,K. Maras,38.2405,36.919,1998-08-01
17868,Afşin,1998,9,18.5,K. Maras,38.2405,36.919,1998-09-01
17868,Afşin,1998,10,12.7,K. Maras,38.2405,36.919,1998-10-01
17868,Afşin,1998,11,8.6,K. Maras,38.2405,36.919,1998-11-01
17868,Afşin,1998,12,1.8,K. Maras,38.2405,36.919,1998-12-01
17868,Afşin,1999,1,-1.4,K. Maras,38.2405,36.919,1999-01-01
17868,Afşin,1999,2,1.5,K. Maras,38.2405,36.919,1999-02-01
17868,Afşin,1999,3,4.8,K. Maras,38.2405,36.919,1999-03-01
17868,Afşin,1999,4,10.8,K. Maras,38.2405,36.919,1999-04-01
17868,Afşin,1999,5,15.5,K. Maras,38.2405,36.919,1999-05-01
17868,Afşin,1999,6,18.7,K. Maras,38.2405,36.919,1999-06-01
17868,Afşin,1999,7,23.3,K. Maras,38.2405,36.919,1999-07-01
17868,Afşin,1999,8,23.4,K. Maras,38.2405,36.919,1999-08-01
17868,Afşin,1999,9,18.0,K. Maras,38.2405,36.919,1999-09-01
17868,Afşin,1999,10,12.9,K. Maras,38.2405,36.919,1999-10-01
17868,Afşin,1999,11,5.3,K. Maras,38.2405,36.919,1999-11-01
17868,Afşin,1999,12,0.0,K. Maras,38.2405,36.919,1999-12-01
17868,Afşin,2000,1,-5.2,K. Maras,38.2405,36.919,2000-01-01
17868,Afşin,2000,2,-6.0,K. Maras,38.2405,36.919,2000-02-01
17868,Afşin,2000,3,-0.6,K. Maras,38.2405,36.919,2000-03-01
17868,Afşin,2000,4,11.3,K. Maras,38.2405,36.919,2000-04-01
17868,Afşin,2000,5,14.2,K. Maras,38.2405,36.919,2000-05-01
17868,Afşin,2000,6,19.0,K. Maras,38.2405,36.919,2000-06-01
17868,Afşin,2000,7,25.3,K. Maras,38.2405,36.919,2000-07-01
17868,Afşin,2000,8,22.6,K. Maras,38.2405,36.919,2000-08-01
17868,Afşin,2000,9,17.8,K. Maras,38.2405,36.919,2000-09-01
17868,Afşin,2000,10,10.5,K. Maras,38.2405,36.919,2000-10-01
17868,Afşin,2000,11,4.6,K. Maras,38.2405,36.919,2000-11-01
17868,Afşin,2000,12,-0.4,K. Maras,38.2405,36.919,2000-12-01
17868,Afşin,2001,1,1.3,K. Maras,38.2405,36.919,2001-01-01
17868,Afşin,2001,2,1.8,K. Maras,38.2405,36.919,2001-02-01
17868,Afşin,2001,3,9.3,K. Maras,38.2405,36.919,2001-03-01
17868,Afşin,2001,4,11.1,K. Maras,38.2405,36.919,2001-04-01
17868,Afşin,2001,5,13.2,K. Maras,38.2405,36.919,2001-05-01
17868,Afşin,2001,6,20.4,K. Maras,38.2405,36.919,2001-06-01
17868,Afşin,2001,7,24.8,K. Maras,38.2405,36.919,2001-07-01
17868,Afşin,2001,8,24.6,K. Maras,38.2405,36.919,2001-08-01
17868,Afşin,2001,9,19.3,K. Maras,38.2405,36.919,2001-09-01
17868,Afşin,2001,10,11.7,K. Maras,38.2405,36.919,2001-10-01
17868,Afşin,2001,11,3.0,K. Maras,38.2405,36.919,2001-11-01
17868,Afşin,2001,12,1.4,K. Maras,38.2405,36.919,2001-12-01
17868,Afşin,2002,1,-8.4,K. Maras,38.2405,36.919,2002-01-01
17868,Afşin,2002,2,1.1,K. Maras,38.2405,36.919,2002-02-01
17868,Afşin,2002,3,6.2,K. Maras,38.2405,36.919,2002-03-01
17868,Afşin,2002,4,9.3,K. Maras,38.2405,36.919,2002-04-01
17868,Afşin,2002,5,13.8,K. Maras,38.2405,36.919,2002-05-01
17868,Afşin,2002,6,19.0,K. Maras,38.2405,36.919,2002-06-01
17868,Afşin,2002,7,23.4,K. Maras,38.2405,36.919,2002-07-01
17868,Afşin,2002,8,22.2,K. Maras,38.2405,36.919,2002-08-01
17868,Afşin,2002,9,18.2,K. Maras,38.2405,36.919,2002-09-01
17868,Afşin,2002,10,12.9,K. Maras,38.2405,36.919,2002-10-01
17868,Afşin,2002,11,6.2,K. Maras,38.2405,36.919,2002-11-01
17868,Afşin,2002,12,-4.7,K. Maras,38.2405,36.919,2002-12-01
17868,Afşin,2003,1,1.7,K. Maras,38.2405,36.919,2003-01-01
17868,Afşin,2003,2,-2.9,K. Maras,38.2405,36.919,2003-02-01
17868,Afşin,2003,3,0.0,K. Maras,38.2405,36.919,2003-03-01
17868,Afşin,2003,4,9.2,K. Maras,38.2405,36.919,2003-04-01
17868,Afşin,2003,5,15.7,K. Maras,38.2405,36.919,2003-05-01
17868,Afşin,2003,6,18.9,K. Maras,38.2405,36.919,2003-06-01
17868,Afşin,2003,7,21.9,K. Maras,38.2405,36.919,2003-07-01
17868,Afşin,2003,8,23.2,K. Maras,38.2405,36.919,2003-08-01
17868,Afşin,2003,9,17.7,K. Maras,38.2405,36.919,2003-09-01
17868,Afşin,2003,10,13.8,K. Maras,38.2405,36.919,2003-10-01
17868,Afşin,2003,11,5.0,K. Maras,38.2405,36.919,2003-11-01
17868,Afşin,2003,12,0.1,K. Maras,38.2405,36.919,2003-12-01
17868,Afşin,2004,1,-2.0,K. Maras,38.2405,36.919,2004-01-01
17868,Afşin,2004,2,-0.5,K. Maras,38.2405,36.919,2004-02-01
17868,Afşin,2004,3,5.6,K. Maras,38.2405,36.919,2004-03-01
17868,Afşin,2004,4,9.0,K. Maras,38.2405,36.919,2004-04-01
17868,Afşin,2004,5,14.0,K. Maras,38.2405,36.919,2004-05-01
17868,Afşin,2004,6,18.9,K. Maras,38.2405,36.919,2004-06-01
17868,Afşin,2004,7,22.4,K. Maras,38.2405,36.919,2004-07-01
17868,Afşin,2004,8,22.8,K. Maras,38.2405,36.919,2004-08-01
17868,Afşin,2004,9,17.9,K. Maras,38.2405,36.919,2004-09-01
17868,Afşin,2004,10,13.7,K. Maras,38.2405,36.919,2004-10-01
17868,Afşin,2004,11,3.9,K. Maras,38.2405,36.919,2004-11-01
17868,Afşin,2004,12,-4.3,K. Maras,38.2405,36.919,2004-12-01
17868,Afşin,2005,1,-2.7,K. Maras,38.2405,36.919,2005-01-01
17868,Afşin,2005,2,-0.3,K. Maras,38.2405,36.919,2005-02-01
17868,Afşin,2005,3,5.4,K. Maras,38.2405,36.919,2005-03-01
17868,Afşin,2005,4,10.9,K. Maras,38.2405,36.919,2005-04-01
17868,Afşin,2005,5,14.2,K. Maras,38.2405,36.919,2005-05-01
17868,Afşin,2005,6,18.3,K. Maras,38.2405,36.919,2005-06-01
17868,Afşin,2005,7,24.0,K. Maras,38.2405,36.919,2005-07-01
17868,Afşin,2005,8,23.7,K. Maras,38.2405,36.919,2005-08-01
17868,Afşin,2005,9,17.7,K. Maras,38.2405,36.919,2005-09-01
17868,Afşin,2005,10,9.6,K. Maras,38.2405,36.919,2005-10-01
17868,Afşin,2005,11,3.7,K. Maras,38.2405,36.919,2005-11-01
17868,Afşin,2005,12,-0.3,K. Maras,38.2405,36.919,2005-12-01
17868,Afşin,2006,1,-4.3,K. Maras,38.2405,36.919,2006-01-01
17868,Afşin,2006,2,0.0,K. Maras,38.2405,36.919,2006-02-01
17868,Afşin,2006,3,6.0,K. Maras,38.2405,36.919,2006-03-01
17868,Afşin,2006,4,11.1,K. Maras,38.2405,36.919,2006-04-01
17868,Afşin,2006,5,14.7,K. Maras,38.2405,36.919,2006-05-01
17868,Afşin,2006,6,21.7,K. Maras,38.2405,36.919,2006-06-01
17868,Afşin,2006,7,22.4,K. Maras,38.2405,36.919,2006-07-01
17868,Afşin,2006,8,26.0,K. Maras,38.2405,36.919,2006-08-01
17868,Afşin,2006,9,18.0,K. Maras,38.2405,36.919,2006-09-01
17868,Afşin,2006,10,12.9,K. Maras,38.2405,36.919,2006-10-01
17868,Afşin,2006,11,3.9,K. Maras,38.2405,36.919,2006-11-01
17868,Afşin,2006,12,-1.7,K. Maras,38.2405,36.919,2006-12-01
17868,Afşin,2007,1,-3.1,K. Maras,38.2405,36.919,2007-01-01
17868,Afşin,2007,2,-1.5,K. Maras,38.2405,36.919,2007-02-01
17868,Afşin,2007,3,4.7,K. Maras,38.2405,36.919,2007-03-01
17868,Afşin,2007,4,7.1,K. Maras,38.2405,36.919,2007-04-01
17868,Afşin,2007,5,17.1,K. Maras,38.2405,36.919,2007-05-01
17868,Afşin,2007,6,20.1,K. Maras,38.2405,36.919,2007-06-01
17868,Afşin,2007,7,23.8,K. Maras,38.2405,36.919,2007-07-01
17868,Afşin,2007,8,24.6,K. Maras,38.2405,36.919,2007-08-01
17868,Afşin,2007,9,19.8,K. Maras,38.2405,36.919,2007-09-01
17868,Afşin,2007,10,13.1,K. Maras,38.2405,36.919,2007-10-01
17868,Afşin,2007,11,5.1,K. Maras,38.2405,36.919,2007-11-01
17868,Afşin,2007,12,-0.8,K. Maras,38.2405,36.919,2007-12-01
17868,Afşin,2008,1,-6.1,K. Maras,38.2405,36.919,2008-01-01
17868,Afşin,2008,2,-7.0,K. Maras,38.2405,36.919,2008-02-01
17868,Afşin,2008,3,7.6,K. Maras,38.2405,36.919,2008-03-01
17868,Afşin,2008,4,12.6,K. Maras,38.2405,36.919,2008-04-01
17868,Afşin,2008,5,12.9,K. Maras,38.2405,36.919,2008-05-01
17868,Afşin,2008,6,19.3,K. Maras,38.2405,36.919,2008-06-01
17868,Afşin,2008,7,23.8,K. Maras,38.2405,36.919,2008-07-01
17868,Afşin,2008,8,25.0,K. Maras,38.2405,36.919,2008-08-01
17868,Afşin,2008,9,19.1,K. Maras,38.2405,36.919,2008-09-01
17868,Afşin,2008,10,12.1,K. Maras,38.2405,36.919,2008-10-01
17868,Afşin,2008,11,6.5,K. Maras,38.2405,36.919,2008-11-01
17868,Afşin,2008,12,-2.2,K. Maras,38.2405,36.919,2008-12-01
17868,Afşin,2009,1,-1.8,K. Maras,38.2405,36.919,2009-01-01
17868,Afşin,2009,2,2.1,K. Maras,38.2405,36.919,2009-02-01
17868,Afşin,2009,3,3.9,K. Maras,38.2405,36.919,2009-03-01
17868,Afşin,2009,4,9.1,K. Maras,38.2405,36.919,2009-04-01
17868,Afşin,2009,5,13.7,K. Maras,38.2405,36.919,2009-05-01
17868,Afşin,2009,6,19.9,K. Maras,38.2405,36.919,2009-06-01
17868,Afşin,2009,7,22.2,K. Maras,38.2405,36.919,2009-07-01
17868,Afşin,2009,8,21.2,K. Maras,38.2405,36.919,2009-08-01
17868,Afşin,2009,9,16.8,K. Maras,38.2405,36.919,2009-09-01
17868,Afşin,2009,10,14.6,K. Maras,38.2405,36.919,2009-10-01
17868,Afşin,2009,11,5.9,K. Maras,38.2405,36.919,2009-11-01
17868,Afşin,2009,12,3.3,K. Maras,38.2405,36.919,2009-12-01
17868,Afşin,2010,1,1.2,K. Maras,38.2405,36.919,2010-01-01
17868,Afşin,2010,2,3.7,K. Maras,38.2405,36.919,2010-02-01
17868,Afşin,2010,3,8.3,K. Maras,38.2405,36.919,2010-03-01
17868,Afşin,2010,4,10.6,K. Maras,38.2405,36.919,2010-04-01
17868,Afşin,2010,5,15.9,K. Maras,38.2405,36.919,2010-05-01
17868,Afşin,2010,6,20.8,K. Maras,38.2405,36.919,2010-06-01
17868,Afşin,2010,7,25.7,K. Maras,38.2405,36.919,2010-07-01
17868,Afşin,2010,8,26.3,K. Maras,38.2405,36.919,2010-08-01
17868,Afşin,2010,9,22.1,K. Maras,38.2405,36.919,2010-09-01
17868,Afşin,2010,10,13.0,K. Maras,38.2405,36.919,2010-10-01
17868,Afşin,2010,11,7.8,K. Maras,38.2405,36.919,2010-11-01
17868,Afşin,2010,12,2.8,K. Maras,38.2405,36.919,2010-12-01
17868,Afşin,2011,1,-0.3,K. Maras,38.2405,36.919,2011-01-01
17868,Afşin,2011,2,1.1,K. Maras,38.2405,36.919,2011-02-01
17868,Afşin,2011,3,4.9,K. Maras,38.2405,36.919,2011-03-01
17868,Afşin,2011,4,9.3,K. Maras,38.2405,36.919,2011-04-01
17868,Afşin,2011,5,13.2,K. Maras,38.2405,36.919,2011-05-01
17868,Afşin,2011,6,18.6,K. Maras,38.2405,36.919,2011-06-01
17868,Afşin,2011,7,24.5,K. Maras,38.2405,36.919,2011-07-01
17868,Afşin,2011,8,23.6,K. Maras,38.2405,36.919,2011-08-01
17868,Afşin,2011,9,18.9,K. Maras,38.2405,36.919,2011-09-01
17868,Afşin,2011,10,11.1,K. Maras,38.2405,36.919,2011-10-01
17868,Afşin,2011,11,1.8,K. Maras,38.2405,36.919,2011-11-01
17868,Afşin,2011,12,-0.5,K. Maras,38.2405,36.919,2011-12-01
17868,Afşin,2012,1,-1.9,K. Maras,38.2405,36.919,2012-01-01
17868,Afşin,2012,2,-5.7,K. Maras,38.2405,36.919,2012-02-01
17868,Afşin,2012,3,0.9,K. Maras,38.2405,36.919,2012-03-01
17868,Afşin,2012,4,12.4,K. Maras,38.2405,36.919,2012-04-01
17868,Afşin,2012,5,14.7,K. Maras,38.2405,36.919,2012-05-01
17868,Afşin,2012,6,21.2,K. Maras,38.2405,36.919,2012-06-01
17868,Afşin,2012,7,24.2,K. Maras,38.2405,36.919,2012-07-01
17868,Afşin,2012,8,23.8,K. Maras,38.2405,36.919,2012-08-01
17868,Afşin,2012,9,20.8,K. Maras,38.2405,36.919,2012-09-01
17868,Afşin,2012,10,13.7,K. Maras,38.2405,36.919,2012-10-01
17868,Afşin,2012,11,7.7,K. Maras,38.2405,36.919,2012-11-01
17868,Afşin,2012,12,1.6,K. Maras,38.2405,36.919,2012-12-01
17868,Afşin,2013,1,-2.3,K. Maras,38.2405,36.919,2013-01-01
17868,Afşin,2013,2,3.6,K. Maras,38.2405,36.919,2013-02-01
17868,Afşin,2013,3,6.3,K. Maras,38.2405,36.919,2013-03-01
17868,Afşin,2013,4,11.6,K. Maras,38.2405,36.919,2013-04-01
17868,Afşin,2013,5,16.0,K. Maras,38.2405,36.919,2013-05-01
17868,Afşin,2013,6,20.1,K. Maras,38.2405,36.919,2013-06-01
17868,Afşin,2013,7,23.1,K. Maras,38.2405,36.919,2013-07-01
17868,Afşin,2013,8,23.3,K. Maras,38.2405,36.919,2013-08-01
17868,Afşin,2013,9,18.0,K. Maras,38.2405,36.919,2013-09-01
17868,Afşin,2013,10,11.4,K. Maras,38.2405,36.919,2013-10-01
17868,Afşin,2013,11,7.9,K. Maras,38.2405,36.919,2013-11-01
17868,Afşin,2013,12,-2.3,K. Maras,38.2405,36.919,2013-12-01
17868,Afşin,2014,1,2.7,K. Maras,38.2405,36.919,2014-01-01
17868,Afşin,2014,2,3.5,K. Maras,38.2405,36.919,2014-02-01
17868,Afşin,2014,3,7.6,K. Maras,38.2405,36.919,2014-03-01
17868,Afşin,2014,4,12.1,K. Maras,38.2405,36.919,2014-04-01
17868,Afşin,2014,5,15.6,K. Maras,38.2405,36.919,2014-05-01
17868,Afşin,2014,6,19.7,K. Maras,38.2405,36.919,2014-06-01
17868,Afşin,2014,7,25.4,K. Maras,38.2405,36.919,2014-07-01
17868,Afşin,2014,8,26.1,K. Maras,38.2405,36.919,2014-08-01
17868,Afşin,2014,9,19.4,K. Maras,38.2405,36.919,2014-09-01
17868,Afşin,2014,10,12.5,K. Maras,38.2405,36.919,2014-10-01
17868,Afşin,2014,11,5.2,K. Maras,38.2405,36.919,2014-11-01
17868,Afşin,2014,12,5.2,K. Maras,38.2405,36.919,2014-12-01
17868,Afşin,2015,1,-3.5,K. Maras,38.2405,36.919,2015-01-01
17868,Afşin,2015,2,1.4,K. Maras,38.2405,36.919,2015-02-01
17868,Afşin,2015,3,5.5,K. Maras,38.2405,36.919,2015-03-01
17868,Afşin,2015,4,9.0,K. Maras,38.2405,36.919,2015-04-01
17868,Afşin,2015,5,14.9,K. Maras,38.2405,36.919,2015-05-01
17868,Afşin,2015,6,19.9,K. Maras,38.2405,36.919,2015-06-01
17868,Afşin,2015,7,24.5,K. Maras,38.2405,36.919,2015-07-01
17868,Afşin,2015,8,25.1,K. Maras,38.2405,36.919,2015-08-01
17868,Afşin,2015,9,22.5,K. Maras,38.2405,36.919,2015-09-01
17868,Afşin,2015,10,14.0,K. Maras,38.2405,36.919,2015-10-01
17868,Afşin,2015,11,6.4,K. Maras,38.2405,36.919,2015-11-01
17868,Afşin,2015,12,0.6,K. Maras,38.2405,36.919,2015-12-01
17868,Afşin,2016,1,-2.0,K. Maras,38.2405,36.919,2016-01-01
17868,Afşin,2016,2,4.6,K. Maras,38.2405,36.919,2016-02-01
17868,Afşin,2016,3,6.6,K. Maras,38.2405,36.919,2016-03-01
17868,Afşin,2016,4,13.5,K. Maras,38.2405,36.919,2016-04-01
17868,Afşin,2016,5,14.4,K. Maras,38.2405,36.919,2016-05-01
17868,Afşin,2016,6,21.2,K. Maras,38.2405,36.919,2016-06-01
17868,Afşin,2016,7,24.4,K. Maras,38.2405,36.919,2016-07-01
17868,Afşin,2016,8,26.1,K. Maras,38.2405,36.919,2016-08-01
17868,Afşin,2016,9,18.3,K. Maras,38.2405,36.919,2016-09-01
17868,Afşin,2016,10,13.8,K. Maras,38.2405,36.919,2016-10-01
17868,Afşin,2016,11,4.7,K. Maras,38.2405,36.919,2016-11-01
17868,Afşin,2016,12,-1.7,K. Maras,38.2405,36.919,2016-12-01
17868,Afşin,2017,1,-5.0,K. Maras,38.2405,36.919,2017-01-01
17868,Afşin,2017,2,-0.5,K. Maras,38.2405,36.919,2017-02-01
17868,Afşin,2017,3,6.4,K. Maras,38.2405,36.919,2017-03-01
17868,Afşin,2017,4,10.5,K. Maras,38.2405,36.919,2017-04-01
17868,Afşin,2017,5,14.8,K. Maras,38.2405,36.919,2017-05-01
17868,Afşin,2017,6,20.6,K. Maras,38.2405,36.919,2017-06-01
17868,Afşin,2017,7,25.6,K. Maras,38.2405,36.919,2017-07-01
17868,Afşin,2017,8,25.7,K. Maras,38.2405,36.919,2017-08-01
17868,Afşin,2017,9,22.5,K. Maras,38.2405,36.919,2017-09-01
17868,Afşin,2017,10,12.4,K. Maras,38.2405,36.919,2017-10-01
17868,Afşin,2017,11,5.7,K. Maras,38.2405,36.919,2017-11-01
17868,Afşin,2017,12,2.6,K. Maras,38.2405,36.919,2017-12-01
17868,Afşin,2018,1,1.3,K. Maras,38.2405,36.919,2018-01-01
17868,Afşin,2018,2,4.2,K. Maras,38.2405,36.919,2018-02-01
17868,Afşin,2018,3,9.4,K. Maras,38.2405,36.919,2018-03-01
17868,Afşin,2018,4,13.0,K. Maras,38.2405,36.919,2018-04-01
17868,Afşin,2018,5,15.8,K. Maras,38.2405,36.919,2018-05-01
17868,Afşin,2018,6,20.4,K. Maras,38.2405,36.919,2018-06-01
17868,Afşin,2018,7,25.2,K. Maras,38.2405,36.919,2018-07-01
17868,Afşin,2018,8,24.8,K. Maras,38.2405,36.919,2018-08-01
17868,Afşin,2018,9,20.8,K. Maras,38.2405,36.919,2018-09-01
17868,Afşin,2018,10,13.3,K. Maras,38.2405,36.919,2018-10-01
17868,Afşin,2018,11,6.8,K. Maras,38.2405,36.919,2018-11-01
17868,Afşin,2018,12,2.8,K. Maras,38.2405,36.919,2018-12-01
17868,Afşin,2019,1,-2.2,K. Maras,38.2405,36.919,2019-01-01
17868,Afşin,2019,2,2.1,K. Maras,38.2405,36.919,2019-02-01
17868,Afşin,2019,3,5.6,K. Maras,38.2405,36.919,2019-03-01
17868,Afşin,2019,4,9.2,K. Maras,38.2405,36.919,2019-04-01
17868,Afşin,2019,5,17.5,K. Maras,38.2405,36.919,2019-05-01
17868,Afşin,2019,6,22.1,K. Maras,38.2405,36.919,2019-06-01
17868,Afşin,2019,7,23.4,K. Maras,38.2405,36.919,2019-07-01
17868,Afşin,2019,8,24.5,K. Maras,38.2405,36.919,2019-08-01
17868,Afşin,2019,9,19.2,K. Maras,38.2405,36.919,2019-09-01
17868,Afşin,2019,10,15.2,K. Maras,38.2405,36.919,2019-10-01
17868,Afşin,2019,11,7.1,K. Maras,38.2405,36.919,2019-11-01
17868,Afşin,2019,12,3.0,K. Maras,38.2405,36.919,2019-12-01
17868,Afşin,2020,1,-0.4,K. Maras,38.2405,36.919,2020-01-01
17868,Afşin,2020,2,-0.6,K. Maras,38.2405,36.919,2020-02-01
17868,Afşin,2020,3,6.9,K. Maras,38.2405,36.919,2020-03-01
17868,Afşin,2020,4,10.8,K. Maras,38.2405,36.919,2020-04-01
17868,Afşin,2020,5,16.0,K. Maras,38.2405,36.919,2020-05-01
17868,Afşin,2020,6,20.6,K. Maras,38.2405,36.919,2020-06-01
17868,Afşin,2020,7,26.2,K. Maras,38.2405,36.919,2020-07-01
17868,Afşin,2020,8,23.3,K. Maras,38.2405,36.919,2020-08-01
17868,Afşin,2020,9,23.6,K. Maras,38.2405,36.919,2020-09-01
17868,Afşin,2020,10,16.7,K. Maras,38.2405,36.919,2020-10-01
17868,Afşin,2020,11,6.0,K. Maras,38.2405,36.919,2020-11-01
17868,Afşin,2020,12,2.0,K. Maras,38.2405,36.919,2020-12-01
17868,Afşin,2021,1,-1.3,K. Maras,38.2405,36.919,2021-01-01
17868,Afşin,2021,2,-0.3,K. Maras,38.2405,36.919,2021-02-01
17868,Afşin,2021,3,4.5,K. Maras,38.2405,36.919,2021-03-01
17868,Afşin,2021,4,12.1,K. Maras,38.2405,36.919,2021-04-01
17868,Afşin,2021,5,17.6,K. Maras,38.2405,36.919,2021-05-01
17868,Afşin,2021,6,20.3,K. Maras,38.2405,36.919,2021-06-01
17868,Afşin,2021,7,25.2,K. Maras,38.2405,36.919,2021-07-01
17868,Afşin,2021,8,24.2,K. Maras,38.2405,36.919,2021-08-01
17868,Afşin,2021,9,18.9,K. Maras,38.2405,36.919,2021-09-01
17868,Afşin,2021,10,12.6,K. Maras,38.2405,36.919,2021-10-01
17868,Afşin,2021,11,8.1,K. Maras,38.2405,36.919,2021-11-01
17868,Afşin,2021,12,-0.1,K. Maras,38.2405,36.919,2021-12-01
17868,Afşin,2022,1,-3.1,K. Maras,38.2405,36.919,2022-01-01
17868,Afşin,2022,2,1.9,K. Maras,38.2405,36.919,2022-02-01
17868,Afşin,2022,3,1.0,K. Maras,38.2405,36.919,2022-03-01
17868,Afşin,2022,4,13.3,K. Maras,38.2405,36.919,2022-04-01
17868,Afşin,2022,5,14.1,K. Maras,38.2405,36.919,2022-05-01
17868,Afşin,2022,6,21.3,K. Maras,38.2405,36.919,2022-06-01
17868,Afşin,2022,7,23.9,K. Maras,38.2405,36.919,2022-07-01
17868,Afşin,2022,8,26.7,K. Maras,38.2405,36.919,2022-08-01
17868,Afşin,2022,9,20.4,K. Maras,38.2405,36.919,2022-09-01
17868,Afşin,2022,10,13.9,K. Maras,38.2405,36.919,2022-10-01
17868,Afşin,2022,11,7.7,K. Maras,38.2405,36.919,2022-11-01
17868,Afşin,2022,12,3.8,K. Maras,38.2405,36.919,2022-12-01
17868,Afşin,2023,1,0.5,K. Maras,38.2405,36.919,2023-01-01
17868,Afşin,2023,2,-3.2,K. Maras,38.2405,36.919,2023-02-01
17868,Afşin,2023,3,7.2,K. Maras,38.2405,36.919,2023-03-01
17868,Afşin,2023,4,9.5,K. Maras,38.2405,36.919,2023-04-01
17868,Afşin,2023,5,14.4,K. Maras,38.2405,36.919,2023-05-01
17868,Afşin,2023,6,19.5,K. Maras,38.2405,36.919,2023-06-01
17868,Afşin,2023,7,23.9,K. Maras,38.2405,36.919,2023-07-01
17868,Afşin,2023,8,26.4,K. Maras,38.2405,36.919,2023-08-01
17868,Afşin,2023,9,21.0,K. Maras,38.2405,36.919,2023-09-01
17868,Afşin,2023,10,14.1,K. Maras,38.2405,36.919,2023-10-01
17868,Afşin,2023,11,9.1,K. Maras,38.2405,36.919,2023-11-01
17868,Afşin,2023,12,4.0,K. Maras,38.2405,36.919,2023-12-01
17868,Afşin,2024,1,2.2,K. Maras,38.2405,36.919,2024-01-01
17868,Afşin,2024,2,4.2,K. Maras,38.2405,36.919,2024-02-01
17868,Afşin,2024,3,6.1,K. Maras,38.2405,36.919,2024-03-01
17868,Afşin,2024,4,15.1,K. Maras,38.2405,36.919,2024-04-01
17868,Afşin,2024,5,14.9,K. Maras,38.2405,36.919,2024-05-01
17868,Afşin,2024,6,24.2,K. Maras,38.2405,36.919,2024-06-01
17868,Afşin,2024,7,24.9,K. Maras,38.2405,36.919,2024-07-01
17868,Afşin,2024,8,25.4,K. Maras,38.2405,36.919,2024-08-01
17868,Afşin,2024,9,20.5,K. Maras,38.2405,36.919,2024-09-01
