Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17866,GÖKSUN,2004,10,11.9
17866,GÖKSUN,2004,11,3.4
17866,GÖKSUN,2004,12,-4.4
17866,GÖKSUN,2004,13,8.7
17866,GÖKSUN,2005,1,-3.7
17866,GÖKSUN,2005,2,-2.6
17866,GÖKSUN,2005,3,4.1
17866,GÖKSUN,2005,4,9.1
17866,GÖKSUN,2005,5,12.6
17866,GÖKSUN,2005,6,16.3
17866,GÖKSUN,2005,7,21.1
17866,GÖKSUN,2005,8,21.4
17866,GÖKSUN,2005,9,15.3
17866,GÖKSUN,2005,10,8.6
17866,GÖKSUN,2005,11,3.2
17866,GÖKSUN,2005,12,-0.5
17866,GÖKSUN,2005,13,8.8
17866,GÖKSUN,2006,1,-5.0
17866,GÖKSUN,2006,2,-1.7
17866,GÖKSUN,2006,3,4.5
17866,GÖKSUN,2006,4,9.7
17866,GÖKSUN,2006,5,13.1
17866,GÖKSUN,2006,6,18.8
17866,GÖKSUN,2006,7,20.3
17866,GÖKSUN,2006,8,22.3
17866,GÖKSUN,2006,9,15.9
17866,GÖKSUN,2006,10,11.2
17866,GÖKSUN,2006,11,3.2
17866,GÖKSUN,2006,12,-2.1
17866,GÖKSUN,2006,13,9.3
17866,GÖKSUN,2007,1,-3.0
17866,GÖKSUN,2007,2,-2.3
17866,GÖKSUN,2007,3,3.8
17866,GÖKSUN,2007,4,6.2
17866,GÖKSUN,2007,5,15.5
17866,GÖKSUN,2007,6,18.3
17866,GÖKSUN,2007,7,21.1
17866,GÖKSUN,2007,8,21.5
17866,GÖKSUN,2007,9,17.1
17866,GÖKSUN,2007,10,11.2
17866,GÖKSUN,2007,11,4.5
17866,GÖKSUN,2007,12,-1.4
17866,GÖKSUN,2007,13,9.4
17866,GÖKSUN,2008,1,-6.7
17866,GÖKSUN,2008,2,-7.9
17866,GÖKSUN,2008,3,5.5
17866,GÖKSUN,2008,4,10.5
17866,GÖKSUN,2008,5,11.4
17866,GÖKSUN,2008,6,17.6
17866,GÖKSUN,2008,7,21.0
17866,GÖKSUN,2008,8,21.6
17866,GÖKSUN,2008,9,16.1
17866,GÖKSUN,2008,10,10.4
17866,GÖKSUN,2008,11,5.4
17866,GÖKSUN,2008,12,-4.3
17866,GÖKSUN,2008,13,8.4
17866,GÖKSUN,2009,1,-4.0
17866,GÖKSUN,2009,2,-0.3
17866,GÖKSUN,2009,3,2.4
17866,GÖKSUN,2009,4,7.8
17866,GÖKSUN,2009,5,12.0
17866,GÖKSUN,2009,6,17.8
17866,GÖKSUN,2009,7,20.2
17866,GÖKSUN,2009,8,19.2
17866,GÖKSUN,2009,9,14.7
17866,GÖKSUN,2009,10,12.1
17866,GÖKSUN,2009,11,4.9
17866,GÖKSUN,2009,12,2.6
17866,GÖKSUN,2009,13,9.2
17866,GÖKSUN,2010,1,0.4
17866,GÖKSUN,2010,2,2.1
17866,GÖKSUN,2010,3,6.8
17866,GÖKSUN,2010,4,8.9
17866,GÖKSUN,2010,5,14.0
17866,GÖKSUN,2010,6,18.2
17866,GÖKSUN,2010,7,22.5
17866,GÖKSUN,2010,8,22.7
17866,GÖKSUN,2010,9,18.7
17866,GÖKSUN,2010,10,11.2
17866,GÖKSUN,2010,11,6.6
17866,GÖKSUN,2010,12,0.9
17866,GÖKSUN,2010,13,11.2
17866,GÖKSUN,2011,1,-3.4
17866,GÖKSUN,2011,2,-0.9
17866,GÖKSUN,2011,3,3.7
17866,GÖKSUN,2011,4,7.6
17866,GÖKSUN,2011,5,11.7
17866,GÖKSUN,2011,6,16.9
17866,GÖKSUN,2011,7,21.9
17866,GÖKSUN,2011,8,21.0
17866,GÖKSUN,2011,9,16.7
17866,GÖKSUN,2011,10,9.0
17866,GÖKSUN,2011,11,1.0
17866,GÖKSUN,2011,12,-2.2
17866,GÖKSUN,2011,13,8.6
17866,GÖKSUN,2012,1,-3.2
17866,GÖKSUN,2012,2,-8.0
17866,GÖKSUN,2012,3,-2.1
17866,GÖKSUN,2012,4,10.8
17866,GÖKSUN,2012,5,13.1
17866,GÖKSUN,2012,6,19.4
17866,GÖKSUN,2012,7,21.7
17866,GÖKSUN,2012,8,21.0
17866,GÖKSUN,2012,9,17.9
17866,GÖKSUN,2012,10,11.6
17866,GÖKSUN,2012,11,7.0
