Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17330,SİLİFKE,1979,13,19.8
17330,SİLİFKE,1980,1,8.3
17330,SİLİFKE,1980,2,10.3
17330,SİLİFKE,1980,3,12.9
17330,SİLİFKE,1980,4,16.7
17330,SİLİFKE,1980,5,20.6
17330,SİLİFKE,1980,6,24.7
17330,SİLİFKE,1980,7,27.7
17330,SİLİFKE,1980,8,28.7
17330,SİLİFKE,1980,9,25.3
17330,SİLİFKE,1980,10,21.6
17330,SİLİFKE,1980,11,17.0
17330,SİLİFKE,1980,12,12.5
17330,SİLİFKE,1980,13,18.9
17330,SİLİFKE,1981,1,10.6
17330,SİLİFKE,1981,2,11.1
17330,SİLİFKE,1981,3,15.4
17330,SİLİFKE,1981,4,17.5
17330,SİLİFKE,1981,5,20.1
17330,SİLİFKE,1981,6,26.0
17330,SİLİFKE,1981,7,28.1
17330,SİLİFKE,1981,8,28.7
17330,SİLİFKE,1981,9,26.7
17330,SİLİFKE,1981,10,23.5
17330,SİLİFKE,1981,11,14.7
17330,SİLİFKE,1981,12,13.6
17330,SİLİFKE,1981,13,19.7
17330,SİLİFKE,1982,1,10.7
17330,SİLİFKE,1982,2,9.4
17330,SİLİFKE,1982,3,12.3
17330,SİLİFKE,1982,4,17.8
17330,SİLİFKE,1982,5,21.6
17330,SİLİFKE,1982,6,24.7
17330,SİLİFKE,1982,7,27.0
17330,SİLİFKE,1982,8,27.9
17330,SİLİFKE,1982,9,26.8
17330,SİLİFKE,1982,10,21.9
17330,SİLİFKE,1982,11,14.6
17330,SİLİFKE,1982,12,10.9
17330,SİLİFKE,1982,13,18.9
17330,SİLİFKE,1983,1,7.6
17330,SİLİFKE,1983,2,9.3
17330,SİLİFKE,1983,3,12.3
17330,SİLİFKE,1983,4,16.9
17330,SİLİFKE,1983,5,21.6
17330,SİLİFKE,1983,6,24.8
17330,SİLİFKE,1983,7,27.5
17330,SİLİFKE,1983,8,27.8
17330,SİLİFKE,1983,9,25.5
17330,SİLİFKE,1983,10,20.8
17330,SİLİFKE,1983,11,16.8
17330,SİLİFKE,1983,12,12.9
17330,SİLİFKE,1983,13,18.7
17330,SİLİFKE,1984,1,11.8
17330,SİLİFKE,1984,2,12.8
17330,SİLİFKE,1984,3,14.5
17330,SİLİFKE,1984,4,16.3
17330,SİLİFKE,1984,5,21.9
17330,SİLİFKE,1984,6,24.8
17330,SİLİFKE,1984,7,27.6
17330,SİLİFKE,1984,8,26.9
17330,SİLİFKE,1984,9,25.1
17330,SİLİFKE,1984,10,22.3
17330,SİLİFKE,1984,11,14.5
17330,SİLİFKE,1984,12,10.2
17330,SİLİFKE,1984,13,19.1
17330,SİLİFKE,1985,1,11.0
17330,SİLİFKE,1985,2,7.6
17330,SİLİFKE,1985,3,12.9
17330,SİLİFKE,1985,4,17.5
17330,SİLİFKE,1985,5,21.8
17330,SİLİFKE,1985,6,24.9
17330,SİLİFKE,1985,7,27.7
17330,SİLİFKE,1985,8,28.9
17330,SİLİFKE,1985,9,26.3
17330,SİLİFKE,1985,10,19.7
17330,SİLİFKE,1985,11,17.3
17330,SİLİFKE,1985,12,11.9
17330,SİLİFKE,1985,13,19.0
17330,SİLİFKE,1986,1,11.0
17330,SİLİFKE,1986,2,11.7
17330,SİLİFKE,1986,3,15.0
17330,SİLİFKE,1986,4,19.7
17330,SİLİFKE,1986,5,20.1
17330,SİLİFKE,1986,6,24.8
17330,SİLİFKE,1986,7,27.5
17330,SİLİFKE,1986,8,28.0
17330,SİLİFKE,1986,9,26.5
17330,SİLİFKE,1986,10,21.5
17330,SİLİFKE,1986,11,14.2
17330,SİLİFKE,1986,12,11.5
17330,SİLİFKE,1986,13,19.3
17330,SİLİFKE,1987,1,10.8
17330,SİLİFKE,1987,2,12.9
17330,SİLİFKE,1987,3,9.8
17330,SİLİFKE,1987,4,16.1
17330,SİLİFKE,1987,5,19.8
17330,SİLİFKE,1987,6,24.3
17330,SİLİFKE,1987,7,28.1
17330,SİLİFKE,1987,8,28.2
17330,SİLİFKE,1987,9,26.3
17330,SİLİFKE,1987,10,20.5
17330,SİLİFKE,1987,11,14.9
17330,SİLİFKE,1987,12,11.9
17330,SİLİFKE,1987,13,18.7
17330,SİLİFKE,1988,1,10.8
17330,SİLİFKE,1988,2,11.3
17330,SİLİFKE,1988,3,12.4
17330,SİLİFKE,1988,4,17.4
17330,SİLİFKE,1988,5,22.0
17330,SİLİFKE,1988,6,24.9
17330,SİLİFKE,1988,7,29.7
17330,SİLİFKE,1988,8,28.9
17330,SİLİFKE,1988,9,26.0
17330,SİLİFKE,1988,10,20.6
17330,SİLİFKE,1988,11,12.6
17330,SİLİFKE,1988,12,11.3
17330,SİLİFKE,1988,13,19.0
17330,SİLİFKE,1989,1,7.4
17330,SİLİFKE,1989,2,10.3
17330,SİLİFKE,1989,3,15.1
17330,SİLİFKE,1989,4,20.4
17330,SİLİFKE,1989,5,22.3
17330,SİLİFKE,1989,6,24.2
17330,SİLİFKE,1989,7,28.0
