Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17370,İSKENDERUN,1990,4,18.3
17370,İSKENDERUN,1990,5,21.2
17370,İSKENDERUN,1990,6,24.3
17370,İSKENDERUN,1990,7,27.2
17370,İSKENDERUN,1990,8,27.8
17370,İSKENDERUN,1990,9,26.3
17370,İSKENDERUN,1990,10,23.4
17370,İSKENDERUN,1990,11,18.8
17370,İSKENDERUN,1990,12,14.8
17370,İSKENDERUN,1990,13,20.0
17370,İSKENDERUN,1991,1,12.1
17370,İSKENDERUN,1991,2,11.8
17370,İSKENDERUN,1991,3,15.5
17370,İSKENDERUN,1991,4,19.1
17370,İSKENDERUN,1991,5,20.8
17370,İSKENDERUN,1991,6,24.6
17370,İSKENDERUN,1991,7,27.0
17370,İSKENDERUN,1991,8,27.9
17370,İSKENDERUN,1991,9,26.2
17370,İSKENDERUN,1991,10,23.2
17370,İSKENDERUN,1991,11,17.9
17370,İSKENDERUN,1991,12,12.0
17370,İSKENDERUN,1991,13,19.9
17370,İSKENDERUN,1992,1,9.2
17370,İSKENDERUN,1992,2,8.5
17370,İSKENDERUN,1992,3,13.2
17370,İSKENDERUN,1992,4,17.9
17370,İSKENDERUN,1992,5,20.7
17370,İSKENDERUN,1992,6,24.2
17370,İSKENDERUN,1992,7,26.7
17370,İSKENDERUN,1992,8,28.1
17370,İSKENDERUN,1992,9,25.9
17370,İSKENDERUN,1992,10,23.0
17370,İSKENDERUN,1992,11,16.7
17370,İSKENDERUN,1992,12,10.8
17370,İSKENDERUN,1992,13,18.8
17370,İSKENDERUN,1993,1,11.1
17370,İSKENDERUN,1993,2,10.6
17370,İSKENDERUN,1993,3,14.1
17370,İSKENDERUN,1993,4,17.7
17370,İSKENDERUN,1993,5,20.2
17370,İSKENDERUN,1993,6,24.8
17370,İSKENDERUN,1993,7,27.3
17370,İSKENDERUN,1993,8,28.5
17370,İSKENDERUN,1993,9,26.5
17370,İSKENDERUN,1993,10,24.5
17370,İSKENDERUN,1993,11,15.4
17370,İSKENDERUN,1993,12,15.0
17370,İSKENDERUN,1993,13,19.7
17370,İSKENDERUN,1994,1,14.1
17370,İSKENDERUN,1994,2,12.3
17370,İSKENDERUN,1994,3,15.1
17370,İSKENDERUN,1994,4,20.0
17370,İSKENDERUN,1994,5,22.0
