Istasyon_No,Istasyon_Adi,YIL,AY,ORTALAMA_SICAKLIK_°C
17238,BURDUR,1974,6,21.3
17238,BURDUR,1974,7,23.8
17238,BURDUR,1974,8,22.8
17238,BURDUR,1974,9,18.5
17238,BURDUR,1974,10,16.9
17238,BURDUR,1974,11,8.7
17238,BURDUR,1974,12,2.8
17238,BURDUR,1974,13,12.6
17238,BURDUR,1975,1,1.8
17238,BURDUR,1975,2,2.2
17238,BURDUR,1975,3,8.2
17238,BURDUR,1975,4,12.9
17238,BURDUR,1975,5,15.0
17238,BURDUR,1975,6,19.7
17238,BURDUR,1975,7,24.3
17238,BURDUR,1975,8,23.4
17238,BURDUR,1975,9,19.6
17238,BURDUR,1975,10,13.5
17238,BURDUR,1975,11,7.8
17238,BURDUR,1975,12,1.9
17238,BURDUR,1975,13,12.6
17238,BURDUR,1976,1,1.3
17238,BURDUR,1976,2,0.5
17238,BURDUR,1976,3,7.0
17238,BURDUR,1976,4,10.4
17238,BURDUR,1976,5,15.6
17238,BURDUR,1976,6,19.3
17238,BURDUR,1976,7,22.5
17238,BURDUR,1976,8,22.0
17238,BURDUR,1976,9,18.4
17238,BURDUR,1976,10,15.2
17238,BURDUR,1976,11,9.9
17238,BURDUR,1976,12,4.2
17238,BURDUR,1976,13,12.2
17238,BURDUR,1977,1,2.2
17238,BURDUR,1977,2,6.5
17238,BURDUR,1977,3,6.9
17238,BURDUR,1977,4,11.2
17238,BURDUR,1977,5,16.9
17238,BURDUR,1977,6,21.0
17238,BURDUR,1977,7,24.6
17238,BURDUR,1977,8,24.8
17238,BURDUR,1977,9,19.6
17238,BURDUR,1977,10,11.9
17238,BURDUR,1977,11,10.9
17238,BURDUR,1977,12,2.4
17238,BURDUR,1977,13,13.3
17238,BURDUR,1978,1,3.6
17238,BURDUR,1978,2,6.0
17238,BURDUR,1978,3,7.2
17238,BURDUR,1978,4,11.0
17238,BURDUR,1978,5,17.5
17238,BURDUR,1978,6,20.8
17238,BURDUR,1978,7,25.0
17238,BURDUR,1978,8,22.7
17238,BURDUR,1978,9,18.2
17238,BURDUR,1978,10,15.1
17238,BURDUR,1978,11,6.7
17238,BURDUR,1978,12,4.2
17238,BURDUR,1978,13,13.2
17238,BURDUR,1979,1,2.9
17238,BURDUR,1979,2,6.0
17238,BURDUR,1979,3,8.6
17238,BURDUR,1979,4,11.5
17238,BURDUR,1979,5,15.9
17238,BURDUR,1979,6,20.6
17238,BURDUR,1979,7,23.1
17238,BURDUR,1979,8,24.0
17238,BURDUR,1979,9,20.7
17238,BURDUR,1979,10,15.0
17238,BURDUR,1979,11,9.1
17238,BURDUR,1979,12,3.7
17238,BURDUR,1979,13,13.5
17238,BURDUR,1980,1,0.7
17238,BURDUR,1980,2,2.6
17238,BURDUR,1980,3,5.5
17238,BURDUR,1980,4,10.2
17238,BURDUR,1980,5,14.9
17238,BURDUR,1980,6,20.8
17238,BURDUR,1980,7,25.7
17238,BURDUR,1980,8,24.3
17238,BURDUR,1980,9,18.6
17238,BURDUR,1980,10,15.0
17238,BURDUR,1980,11,9.3
17238,BURDUR,1980,12,4.9
17238,BURDUR,1980,13,12.7
17238,BURDUR,1981,1,3.1
17238,BURDUR,1981,2,3.2
17238,BURDUR,1981,3,8.4
17238,BURDUR,1981,4,11.4
17238,BURDUR,1981,5,14.0
17238,BURDUR,1981,6,21.7
17238,BURDUR,1981,7,24.6
17238,BURDUR,1981,8,23.8
17238,BURDUR,1981,9,20.8
17238,BURDUR,1981,10,17.0
17238,BURDUR,1981,11,6.7
17238,BURDUR,1981,12,7.1
17238,BURDUR,1981,13,13.5
17238,BURDUR,1982,1,4.3
17238,BURDUR,1982,2,1.4
17238,BURDUR,1982,3,5.4
17238,BURDUR,1982,4,11.1
17238,BURDUR,1982,5,15.8
17238,BURDUR,1982,6,20.1
